id,name,url
332686.0,John Company: Second Edition,https://boardgamegeek.com/boardgame/332686.0
269207.0,The Taverns of Tiefenthal,https://boardgamegeek.com/boardgame/269207.0
182631.0,Star Realms: Colony Wars,https://boardgamegeek.com/boardgame/182631.0
91.0,Paths of Glory,https://boardgamegeek.com/boardgame/91.0
7854.0,YINSH,https://boardgamegeek.com/boardgame/7854.0
9209.0,Ticket to Ride,https://boardgamegeek.com/boardgame/9209.0
245638.0,Coimbra,https://boardgamegeek.com/boardgame/245638.0
306735.0,Under Falling Skies,https://boardgamegeek.com/boardgame/306735.0
126042.0,Nations,https://boardgamegeek.com/boardgame/126042.0
295486.0,My City,https://boardgamegeek.com/boardgame/295486.0
165722.0,KLASK,https://boardgamegeek.com/boardgame/165722.0
195421.0,Near and Far,https://boardgamegeek.com/boardgame/195421.0
283155.0,Calico,https://boardgamegeek.com/boardgame/283155.0
54998.0,Cyclades,https://boardgamegeek.com/boardgame/54998.0
21050.0,Combat Commander: Europe,https://boardgamegeek.com/boardgame/21050.0
188834.0,Secret Hitler,https://boardgamegeek.com/boardgame/188834.0
221194.0,Dinosaur Island,https://boardgamegeek.com/boardgame/221194.0
260605.0,Camel Up (Second Edition),https://boardgamegeek.com/boardgame/260605.0
146886.0,La Granja,https://boardgamegeek.com/boardgame/146886.0
224037.0,Codenames: Duet,https://boardgamegeek.com/boardgame/224037.0
223040.0,Fantasy Realms,https://boardgamegeek.com/boardgame/223040.0
129437.0,Legendary: A Marvel Deck Building Game,https://boardgamegeek.com/boardgame/129437.0
232832.0,Century: Golem Edition,https://boardgamegeek.com/boardgame/232832.0
158600.0,Hanamikoji,https://boardgamegeek.com/boardgame/158600.0
274637.0,"Unmatched: Battle of Legends, Volume One",https://boardgamegeek.com/boardgame/274637.0
156129.0,Deception: Murder in Hong Kong,https://boardgamegeek.com/boardgame/156129.0
318977.0,MicroMacro: Crime City,https://boardgamegeek.com/boardgame/318977.0
192291.0,Sushi Go Party!,https://boardgamegeek.com/boardgame/192291.0
176189.0,Zombicide: Black Plague,https://boardgamegeek.com/boardgame/176189.0
3.0,Samurai,https://boardgamegeek.com/boardgame/3.0
199478.0,Flamme Rouge,https://boardgamegeek.com/boardgame/199478.0
176494.0,Isle of Skye: From Chieftain to King,https://boardgamegeek.com/boardgame/176494.0
555.0,The Princes of Florence,https://boardgamegeek.com/boardgame/555.0
169426.0,Roll Player,https://boardgamegeek.com/boardgame/169426.0
19857.0,Glory to Rome,https://boardgamegeek.com/boardgame/19857.0
224783.0,Vindication,https://boardgamegeek.com/boardgame/224783.0
300322.0,Hallertau,https://boardgamegeek.com/boardgame/300322.0
232405.0,Western Legends,https://boardgamegeek.com/boardgame/232405.0
228341.0,Pulsar 2849,https://boardgamegeek.com/boardgame/228341.0
109276.0,Kanban: Driver's Edition,https://boardgamegeek.com/boardgame/109276.0
198994.0,Hero Realms,https://boardgamegeek.com/boardgame/198994.0
286096.0,Tapestry,https://boardgamegeek.com/boardgame/286096.0
194655.0,Santorini,https://boardgamegeek.com/boardgame/194655.0
9216.0,Goa: A New Expedition,https://boardgamegeek.com/boardgame/9216.0
421.0,1830: Railways & Robber Barons,https://boardgamegeek.com/boardgame/421.0
311193.0,Anno 1800: The Board Game,https://boardgamegeek.com/boardgame/311193.0
20551.0,Shogun,https://boardgamegeek.com/boardgame/20551.0
31481.0,Galaxy Trucker,https://boardgamegeek.com/boardgame/31481.0
156546.0,Monikers,https://boardgamegeek.com/boardgame/156546.0
128621.0,Viticulture,https://boardgamegeek.com/boardgame/128621.0
305096.0,Endless Winter: Paleoamericans,https://boardgamegeek.com/boardgame/305096.0
329839.0,So Clover!,https://boardgamegeek.com/boardgame/329839.0
27708.0,1960: The Making of the President,https://boardgamegeek.com/boardgame/27708.0
223321.0,Detective: A Modern Crime Board Game,https://boardgamegeek.com/boardgame/223321.0
284653.0,Mind MGMT: The Psychic Espionage “Game.”,https://boardgamegeek.com/boardgame/284653.0
140620.0,Lewis & Clark: The Expedition,https://boardgamegeek.com/boardgame/140620.0
323612.0,Bitoku,https://boardgamegeek.com/boardgame/323612.0
297562.0,Kemet: Blood and Sand,https://boardgamegeek.com/boardgame/297562.0
239188.0,Chronicles of Crime,https://boardgamegeek.com/boardgame/239188.0
351913.0,Tiletum,https://boardgamegeek.com/boardgame/351913.0
150145.0,Skull King,https://boardgamegeek.com/boardgame/150145.0
127060.0,Bora Bora,https://boardgamegeek.com/boardgame/127060.0
295895.0,Distilled,https://boardgamegeek.com/boardgame/295895.0
204583.0,Kingdomino,https://boardgamegeek.com/boardgame/204583.0
230253.0,Star Realms: Frontiers,https://boardgamegeek.com/boardgame/230253.0
298047.0,Marvel United,https://boardgamegeek.com/boardgame/298047.0
760.0,Battle Line,https://boardgamegeek.com/boardgame/760.0
27833.0,Steam,https://boardgamegeek.com/boardgame/27833.0
291572.0,Oath,https://boardgamegeek.com/boardgame/291572.0
270633.0,Aeon's End: The New Age,https://boardgamegeek.com/boardgame/270633.0
385761.0,Faraway,https://boardgamegeek.com/boardgame/385761.0
367220.0,Sea Salt & Paper,https://boardgamegeek.com/boardgame/367220.0
2655.0,Hive,https://boardgamegeek.com/boardgame/2655.0
144344.0,Rococo,https://boardgamegeek.com/boardgame/144344.0
302723.0,Forgotten Waters,https://boardgamegeek.com/boardgame/302723.0
246784.0,Cryptid,https://boardgamegeek.com/boardgame/246784.0
400314.0,Apiary,https://boardgamegeek.com/boardgame/400314.0
284189.0,Foundations of Rome,https://boardgamegeek.com/boardgame/284189.0
206718.0,Ethnos,https://boardgamegeek.com/boardgame/206718.0
146508.0,T.I.M.E Stories,https://boardgamegeek.com/boardgame/146508.0
356123.0,Turing Machine,https://boardgamegeek.com/boardgame/356123.0
342070.0,Thunder Road: Vendetta,https://boardgamegeek.com/boardgame/342070.0
244271.0,Dice Throne: Season Two – Battle Chest,https://boardgamegeek.com/boardgame/244271.0
139976.0,Cthulhu Wars,https://boardgamegeek.com/boardgame/139976.0
108745.0,Seasons,https://boardgamegeek.com/boardgame/108745.0
92828.0,Dixit: Odyssey,https://boardgamegeek.com/boardgame/92828.0
155068.0,Arcadia Quest,https://boardgamegeek.com/boardgame/155068.0
46213.0,Telestrations,https://boardgamegeek.com/boardgame/46213.0
295374.0,Long Shot: The Dice Game,https://boardgamegeek.com/boardgame/295374.0
257499.0,Arkham Horror (Third Edition),https://boardgamegeek.com/boardgame/257499.0
176734.0,The Manhattan Project: Energy Empire,https://boardgamegeek.com/boardgame/176734.0
277085.0,Love Letter,https://boardgamegeek.com/boardgame/277085.0
160477.0,Onitama,https://boardgamegeek.com/boardgame/160477.0
19777.0,Indonesia,https://boardgamegeek.com/boardgame/19777.0
50.0,Lost Cities,https://boardgamegeek.com/boardgame/50.0
66589.0,Navegador,https://boardgamegeek.com/boardgame/66589.0
24181.0,Imperial,https://boardgamegeek.com/boardgame/24181.0
331106.0,The Witcher: Old World,https://boardgamegeek.com/boardgame/331106.0
318184.0,Imperium: Classics,https://boardgamegeek.com/boardgame/318184.0
358661.0,Andromeda's Edge,https://boardgamegeek.com/boardgame/358661.0
367966.0,Endeavor: Deep Sea,https://boardgamegeek.com/boardgame/367966.0
97207.0,Dungeon Petz,https://boardgamegeek.com/boardgame/97207.0
172.0,For Sale,https://boardgamegeek.com/boardgame/172.0
262211.0,Cloudspire,https://boardgamegeek.com/boardgame/262211.0
38453.0,Space Alert,https://boardgamegeek.com/boardgame/38453.0
5.0,Acquire,https://boardgamegeek.com/boardgame/5.0
155873.0,Power Grid Deluxe: Europe/North America,https://boardgamegeek.com/boardgame/155873.0
111341.0,The Great Zimbabwe,https://boardgamegeek.com/boardgame/111341.0
345972.0,Cat in the Box: Deluxe Edition,https://boardgamegeek.com/boardgame/345972.0
22545.0,Age of Empires III: The Age of Discovery,https://boardgamegeek.com/boardgame/22545.0
319966.0,The King Is Dead: Second Edition,https://boardgamegeek.com/boardgame/319966.0
129622.0,Love Letter,https://boardgamegeek.com/boardgame/129622.0
332800.0,Summoner Wars (Second Edition),https://boardgamegeek.com/boardgame/332800.0
2653.0,Survive: Escape from Atlantis!,https://boardgamegeek.com/boardgame/2653.0
154203.0,Imperial Settlers,https://boardgamegeek.com/boardgame/154203.0
350316.0,Wayfarers of the South Tigris,https://boardgamegeek.com/boardgame/350316.0
187617.0,Nemo's War (Second Edition),https://boardgamegeek.com/boardgame/187617.0
245655.0,The King's Dilemma,https://boardgamegeek.com/boardgame/245655.0
370591.0,Dorfromantik: The Board Game,https://boardgamegeek.com/boardgame/370591.0
54.0,Tikal,https://boardgamegeek.com/boardgame/54.0
143693.0,Glass Road,https://boardgamegeek.com/boardgame/143693.0
209685.0,Century: Spice Road,https://boardgamegeek.com/boardgame/209685.0
184921.0,Bunny Kingdom,https://boardgamegeek.com/boardgame/184921.0
181279.0,Fury of Dracula (Third/Fourth Edition),https://boardgamegeek.com/boardgame/181279.0
136888.0,Bruges,https://boardgamegeek.com/boardgame/136888.0
54138.0,Imperial 2030,https://boardgamegeek.com/boardgame/54138.0
93260.0,Summoner Wars: Master Set,https://boardgamegeek.com/boardgame/93260.0
163967.0,Tiny Epic Galaxies,https://boardgamegeek.com/boardgame/163967.0
227789.0,Heaven & Ale,https://boardgamegeek.com/boardgame/227789.0
234277.0,Nusfjord,https://boardgamegeek.com/boardgame/234277.0
47.0,Chinatown,https://boardgamegeek.com/boardgame/47.0
188866.0,Awkward Guests: The Walton Case,https://boardgamegeek.com/boardgame/188866.0
285192.0,Destinies,https://boardgamegeek.com/boardgame/285192.0
48726.0,Alien Frontiers,https://boardgamegeek.com/boardgame/48726.0
59294.0,Runewars,https://boardgamegeek.com/boardgame/59294.0
336986.0,Flamecraft,https://boardgamegeek.com/boardgame/336986.0
260180.0,Project L,https://boardgamegeek.com/boardgame/260180.0
203420.0,Exit: The Game – The Abandoned Cabin,https://boardgamegeek.com/boardgame/203420.0
